,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB
4023,18,16,31,1,0.160441,0.240342
4024,15,25,29,2,0.334875,0.042962
4025,19,21,22,2,0.314378,0.185672
4026,14,18,31,2,0.354281,0.051788
4027,13,20,11,1,0.229664,0.000877
4028,28,16,8,4,0.317049,0.161896
4029,14,20,29,5,0.495510,0.091781
4030,31,13,9,5,0.183253,0.096850
4031,23,14,21,5,0.141496,0.212152
4032,12,25,24,3,0.390559,0.122943
4033,12,22,31,5,0.184744,0.101653
4034,28,23,11,3,0.276004,0.001388
4035,19,30,12,3,0.186613,0.189312
4036,30,17,9,5,0.284109,0.230431
4037,26,24,24,1,0.436381,0.062072
4038,30,25,29,2,0.202957,0.021541
4039,27,23,24,3,0.148583,0.080111
4040,22,26,13,4,0.458583,0.185442
4041,16,29,20,5,0.401892,0.104275
4042,25,11,18,3,0.340897,0.044185
4043,26,28,20,3,0.326829,0.138254
4044,23,24,14,4,0.452655,0.157397
4045,17,25,28,4,0.437169,0.031464
4046,12,25,31,4,0.173603,0.193172
4047,15,15,12,4,0.439231,0.249115
4048,14,20,19,3,0.457770,0.249771
4049,16,12,14,1,0.022147,0.097109
4050,21,20,19,2,0.414030,0.197059
4051,28,23,21,2,0.368362,0.111092
4052,11,25,18,1,0.141089,0.007376
4053,21,20,25,5,0.155265,0.077742
4054,24,20,13,1,0.395634,0.225594
4055,10,14,27,3,0.138293,0.106911
4056,22,14,21,4,0.305433,0.119328
4057,13,28,24,1,0.226409,0.090822
4058,19,22,21,5,0.405597,0.236440
4059,25,17,21,3,0.180441,0.180153
4060,14,10,25,5,0.473768,0.157067
4061,25,25,18,2,0.269305,0.072572
4062,17,10,28,4,0.424709,0.213465
4063,28,23,28,1,0.329065,0.215333
4064,18,27,15,5,0.086674,0.239254
4065,13,21,19,1,0.490174,0.135668
4066,10,30,9,4,0.400931,0.216833
4067,18,27,8,4,0.304695,0.160976
4068,25,25,22,3,0.316947,0.229643
4069,18,27,17,2,0.025036,0.013198
4070,12,18,25,5,0.109498,0.202267
4071,26,20,12,2,0.269269,0.230108
4072,29,25,16,4,0.048741,0.023185
4073,26,21,19,3,0.375783,0.113809
4074,26,18,24,1,0.043321,0.243765
4075,14,29,10,4,0.485103,0.188628
4076,15,27,11,3,0.464960,0.225930
4077,19,27,30,3,0.341858,0.193678
4078,29,10,20,5,0.179356,0.068935
4079,30,29,26,5,0.305612,0.038473
4080,24,28,21,5,0.263637,0.129499
4081,29,23,14,3,0.231603,0.237204
4082,24,14,27,5,0.171203,0.126525
4083,29,22,23,5,0.346153,0.052699
4084,16,30,18,2,0.401998,0.094394
4085,15,28,29,2,0.416919,0.056077
4086,19,21,30,4,0.173448,0.134791
4087,30,21,26,2,0.419276,0.090117
4088,22,19,16,2,0.405732,0.176792
4089,20,19,9,4,0.222434,0.233843
4090,25,10,30,4,0.123697,0.241081
4091,12,29,8,2,0.292026,0.048632
4092,22,24,9,4,0.494229,0.171239
4093,14,31,21,3,0.316689,0.224383
4094,26,31,12,1,0.218937,0.166609
4095,12,16,18,2,0.224522,0.199608
4096,24,22,31,1,0.157270,0.059362
4097,20,17,9,1,0.135633,0.244075
4098,12,31,18,1,0.147871,0.210167
4099,11,11,24,1,0.148324,0.239015
4100,16,15,9,1,0.243654,0.172533
4101,18,27,31,2,0.232522,0.190864
4102,29,17,11,5,0.046357,0.179419
4103,12,16,16,1,0.313551,0.082783
4104,12,20,26,2,0.089669,0.042989
4105,29,29,31,4,0.197628,0.134700
4106,22,25,25,1,0.114227,0.226749
4107,19,24,23,1,0.267933,0.017092
4108,31,16,16,4,0.364236,0.197720
4109,21,15,25,5,0.215986,0.137541
4110,16,15,17,1,0.085674,0.082184
4111,11,18,16,4,0.214129,0.056319
4112,11,23,8,5,0.056509,0.155106
4113,21,15,30,5,0.112523,0.142941
4114,14,25,9,4,0.184183,0.227327
4115,27,11,11,1,0.228950,0.043824
4116,29,29,8,3,0.072239,0.072206
4117,23,11,22,3,0.353995,0.005504
4118,12,30,16,3,0.179554,0.083182
4119,28,23,14,5,0.293531,0.210195
4120,11,27,8,3,0.110430,0.180488
4121,18,22,17,4,0.189188,0.155092
4122,21,24,8,5,0.051519,0.047221
4123,26,21,13,5,0.062960,0.145202
4124,25,14,31,4,0.429342,0.044338
4125,10,16,13,2,0.351457,0.166670
4126,28,16,31,1,0.432182,0.090907
4127,17,15,28,3,0.390711,0.059692
4128,20,30,14,3,0.255353,0.240844
4129,30,25,19,3,0.362339,0.023676
4130,11,24,28,3,0.328648,0.104214
4131,25,18,15,5,0.291642,0.153458
4132,31,10,18,2,0.133998,0.226445
4133,29,17,25,3,0.399244,0.123819
4134,20,26,8,1,0.416249,0.180641
4135,11,20,16,1,0.193708,0.155804
4136,12,20,15,3,0.011021,0.180184
4137,23,30,26,1,0.215306,0.062371
4138,24,13,26,1,0.391581,0.155772
4139,30,21,21,3,0.106339,0.143888
4140,21,22,13,2,0.007091,0.041676
4141,12,14,13,5,0.321666,0.078354
4142,19,20,13,1,0.138865,0.010037
4143,31,26,18,3,0.429910,0.102554
4144,30,15,20,2,0.100548,0.133736
4145,14,26,13,5,0.311119,0.129050
4146,28,10,24,1,0.462927,0.242411
4147,16,16,22,5,0.164801,0.180426
4148,30,15,12,3,0.432314,0.141988
4149,29,29,22,5,0.484496,0.169691
4150,27,11,16,3,0.391548,0.220459
4151,14,10,22,4,0.232357,0.125244
4152,16,12,21,2,0.376952,0.131479
4153,30,25,24,1,0.369197,0.213563
4154,24,20,25,3,0.204452,0.158195
4155,16,17,15,3,0.000317,0.049389
4156,20,27,29,4,0.470446,0.126569
4157,30,25,16,1,0.175619,0.010582
4158,11,19,13,4,0.246139,0.231500
4159,30,15,11,3,0.331989,0.056745
4160,29,31,8,4,0.058657,0.148268
4161,16,16,21,3,0.433842,0.220525
4162,22,24,13,3,0.417252,0.159355
4163,18,26,31,3,0.110472,0.160402
4164,25,12,20,1,0.280902,0.070505
4165,12,27,18,1,0.390723,0.118427
4166,16,14,30,4,0.200377,0.100718
4167,13,13,14,5,0.245634,0.229617
4168,19,22,27,4,0.230457,0.048300
4169,18,19,30,4,0.108393,0.155459
4170,28,31,14,2,0.020142,0.026153
4171,21,10,25,2,0.081609,0.200026
4172,16,20,20,3,0.373640,0.221224
4173,14,17,20,3,0.162004,0.041814
4174,30,16,22,5,0.294970,0.162906
4175,18,13,28,5,0.242583,0.084982
4176,26,28,21,3,0.170163,0.075337
4177,22,24,19,4,0.207446,0.217554
4178,10,10,10,1,0.237963,0.047988
4179,18,15,25,1,0.016730,0.020567
4180,19,22,15,2,0.424838,0.228704
4181,29,25,15,2,0.006878,0.249902
4182,31,28,23,4,0.077276,0.241098
4183,19,28,25,1,0.462535,0.163299
4184,18,19,31,2,0.221849,0.202838
4185,18,17,30,3,0.058618,0.237139
4186,15,22,8,2,0.214452,0.058374
4187,25,24,28,4,0.263588,0.150321
4188,12,28,21,3,0.090084,0.190109
4189,20,18,8,2,0.187400,0.045329
4190,10,30,20,2,0.181283,0.096608
4191,29,15,15,1,0.129559,0.211327
4192,28,12,12,4,0.160204,0.183248
4193,16,24,19,1,0.429491,0.066803
4194,29,13,25,1,0.375030,0.127444
4195,18,22,11,4,0.034204,0.071754
4196,24,15,25,1,0.177596,0.162460
4197,15,31,27,2,0.139875,0.019766
4198,18,30,21,4,0.435854,0.097436
4199,30,14,22,4,0.339028,0.015982
4200,30,31,25,3,0.290946,0.194446
4201,27,31,12,4,0.238075,0.245636
4202,13,25,22,4,0.154622,0.165868
4203,27,20,22,1,0.141080,0.002109
4204,16,15,17,3,0.009102,0.090180
4205,17,17,16,5,0.476630,0.069509
4206,17,27,16,3,0.376025,0.167943
4207,21,23,24,1,0.302191,0.059404
4208,30,17,12,1,0.316484,0.115305
4209,22,18,24,4,0.258449,0.166646
4210,27,11,11,4,0.230813,0.229622
4211,29,10,17,1,0.155866,0.091911
4212,26,14,24,1,0.208860,0.020902
4213,11,14,9,3,0.374117,0.178191
4214,16,20,12,2,0.063031,0.157636
4215,15,25,23,1,0.185742,0.136870
4216,21,27,8,4,0.347478,0.234346
4217,26,26,15,1,0.456692,0.225548
4218,24,19,17,1,0.339053,0.181925
4219,12,23,12,3,0.156330,0.083733
4220,21,14,30,4,0.438268,0.152673
4221,11,12,10,3,0.031081,0.245298
4222,14,27,15,1,0.220980,0.150635
4223,21,22,27,4,0.148469,0.068727
4224,25,31,26,3,0.290918,0.094297
4225,25,27,26,2,0.292397,0.013303
4226,22,23,14,4,0.092640,0.221846
4227,27,31,24,3,0.013640,0.135290
4228,21,31,10,2,0.028001,0.124319
4229,16,24,24,3,0.365497,0.091579
4230,22,25,17,4,0.182114,0.119339
4231,31,29,29,5,0.018776,0.182095
4232,29,15,18,1,0.194464,0.112821
4233,19,30,31,2,0.324297,0.051732
4234,11,12,10,5,0.455867,0.048012
4235,11,10,8,4,0.458853,0.000382
4236,26,16,13,4,0.176182,0.124921
4237,27,16,8,4,0.005306,0.203946
4238,24,21,15,3,0.402679,0.093402
4239,25,11,31,1,0.466588,0.002346
4240,30,17,14,1,0.195905,0.130383
4241,13,28,30,5,0.225916,0.200035
4242,25,19,29,4,0.084228,0.113957
4243,15,22,12,5,0.261833,0.100640
4244,12,22,14,3,0.235983,0.009947
4245,28,10,9,5,0.485633,0.139045
4246,19,23,18,4,0.386926,0.135765
4247,31,28,29,1,0.064562,0.054664
4248,10,17,12,3,0.040887,0.237517
4249,27,14,30,4,0.339182,0.003478
4250,26,10,21,2,0.123515,0.210496
4251,15,22,24,2,0.253770,0.238289
4252,14,24,10,3,0.033769,0.023897
4253,29,16,14,4,0.354728,0.097416
4254,19,17,12,5,0.378480,0.026094
4255,23,11,15,4,0.323133,0.206533
4256,11,27,26,2,0.185631,0.018149
4257,28,28,21,3,0.128479,0.189599
4258,20,16,9,1,0.471756,0.041338
4259,31,29,20,1,0.409359,0.110878
4260,27,17,10,2,0.465809,0.176254
4261,23,26,23,5,0.135265,0.241266
4262,16,14,23,2,0.419221,0.113217
4263,25,20,9,5,0.097599,0.202603
4264,11,15,26,1,0.344832,0.150659
4265,29,22,26,3,0.299840,0.082053
4266,11,31,17,3,0.289755,0.139332
4267,11,29,25,3,0.414641,0.173992
4268,10,22,8,4,0.227319,0.071029
4269,17,20,17,1,0.059612,0.039927
4270,29,27,14,5,0.115265,0.243015
4271,13,14,21,4,0.266202,0.159584
4272,29,28,26,5,0.089559,0.035337
4273,27,28,10,4,0.026154,0.041524
4274,28,10,28,1,0.084083,0.033974
4275,12,19,22,2,0.443115,0.124625
4276,17,21,24,4,0.406540,0.155604
4277,12,27,23,3,0.012195,0.182678
4278,11,30,20,2,0.216410,0.111816
4279,26,13,9,2,0.361012,0.039855
4280,11,23,13,3,0.186775,0.244784
4281,30,13,24,1,0.174337,0.152918
4282,30,16,17,2,0.043252,0.235763
4283,30,24,23,2,0.222159,0.176903
4284,16,17,9,2,0.333712,0.139693
4285,17,29,25,2,0.182801,0.214734
4286,27,15,27,3,0.204797,0.064434
4287,15,30,16,1,0.368461,0.038072
4288,23,31,9,2,0.441571,0.221066
4289,25,29,18,1,0.019998,0.044544
4290,15,14,15,5,0.303758,0.035375
4291,27,29,10,5,0.497698,0.049637
4292,31,24,8,1,0.306946,0.134349
4293,23,14,31,1,0.148039,0.039889
4294,25,20,18,1,0.325695,0.035321
4295,12,18,13,2,0.289433,0.158941
4296,23,18,25,4,0.461655,0.056285
4297,27,29,12,3,0.266822,0.012982
4298,15,21,23,5,0.001430,0.203819
4299,26,25,14,5,0.317541,0.088617
4300,28,15,18,1,0.388211,0.103947
4301,26,21,25,1,0.243080,0.131691
4302,10,22,23,2,0.081262,0.176321
4303,28,29,29,4,0.107204,0.153885
4304,19,22,17,3,0.423690,0.085002
4305,21,22,23,3,0.049760,0.054875
4306,27,19,26,1,0.072730,0.027922
4307,26,12,28,2,0.417764,0.124700
4308,11,10,16,1,0.202076,0.099705
4309,31,10,22,2,0.412212,0.080406
4310,24,10,24,4,0.054466,0.045969
4311,29,16,21,3,0.462970,0.048236
4312,26,21,27,5,0.367819,0.082508
4313,14,25,16,5,0.345859,0.175705
4314,12,26,23,3,0.128371,0.119842
4315,19,30,20,3,0.000561,0.173319
4316,23,31,9,2,0.250710,0.089099
4317,25,28,10,3,0.183280,0.073295
4318,23,13,28,2,0.432852,0.142997
4319,15,17,14,4,0.138470,0.194670
4320,21,21,16,3,0.383164,0.045192
4321,15,24,28,5,0.138001,0.236030
4322,29,30,24,1,0.062503,0.164162
4323,25,23,24,4,0.118257,0.008859
4324,20,22,18,4,0.340132,0.033513
4325,24,27,23,1,0.123808,0.247111
4326,16,24,29,5,0.260869,0.161384
4327,28,18,13,5,0.161652,0.050714
4328,26,27,29,4,0.416728,0.241165
4329,17,23,16,4,0.397113,0.126598
4330,22,19,30,2,0.321129,0.236382
4331,24,25,9,4,0.177962,0.095439
4332,21,29,11,3,0.197312,0.239577
4333,13,24,13,3,0.304731,0.057119
4334,21,17,28,1,0.357648,0.118367
4335,30,24,11,4,0.353713,0.038744
4336,31,26,12,4,0.085979,0.065397
4337,25,22,17,4,0.163913,0.034297
4338,11,29,21,5,0.252699,0.022980
4339,30,14,15,3,0.161146,0.083903
4340,23,18,15,4,0.404224,0.147499
4341,14,24,29,4,0.424177,0.078558
4342,14,11,28,1,0.068532,0.134471
4343,17,15,26,1,0.306636,0.134816
4344,25,17,23,4,0.274135,0.117891
4345,24,24,22,3,0.494473,0.017752
4346,19,27,22,5,0.000946,0.222856
4347,31,19,23,5,0.117720,0.052451
4348,15,24,29,4,0.112373,0.079290
4349,21,12,8,4,0.153393,0.149582
4350,25,27,22,4,0.483487,0.055423
4351,18,25,8,2,0.319684,0.215960
4352,25,15,13,4,0.353166,0.226534
4353,23,20,9,1,0.011750,0.062011
4354,24,27,18,3,0.415607,0.236851
4355,27,10,22,3,0.181653,0.199115
4356,24,11,29,5,0.479630,0.048706
4357,30,24,22,5,0.117752,0.190923
4358,16,23,30,4,0.446913,0.081857
4359,18,28,19,1,0.416983,0.012212
4360,19,26,15,5,0.270103,0.198902
4361,24,12,31,2,0.363080,0.149276
4362,28,27,27,1,0.155295,0.062699
4363,20,14,31,5,0.313402,0.072481
4364,27,14,25,5,0.239752,0.201834
4365,29,19,16,5,0.104615,0.200786
4366,31,26,31,1,0.475965,0.176679
4367,18,25,19,3,0.171819,0.225617
4368,30,17,9,3,0.173599,0.235908
4369,15,21,29,5,0.479938,0.085384
4370,28,23,10,5,0.193851,0.195774
4371,21,27,25,3,0.060327,0.000635
4372,20,29,15,1,0.027088,0.051171
4373,12,25,21,1,0.248450,0.187969
4374,29,21,24,5,0.227646,0.187816
4375,25,28,25,4,0.167415,0.147398
4376,15,13,14,1,0.134521,0.205526
4377,24,30,15,5,0.289349,0.078359
4378,29,12,22,5,0.426362,0.141522
4379,13,31,11,4,0.295689,0.003621
4380,22,12,24,3,0.361810,0.238584
4381,15,12,14,2,0.276608,0.128512
4382,18,15,8,2,0.391321,0.095745
4383,16,30,17,5,0.125599,0.085053
4384,23,26,27,1,0.286535,0.169429
4385,10,30,17,4,0.262072,0.161287
4386,11,26,22,1,0.124318,0.106550
4387,23,17,27,3,0.268382,0.228461
4388,17,31,12,2,0.096953,0.017334
4389,17,31,15,1,0.017874,0.231793
4390,29,26,24,2,0.298014,0.177496
4391,14,24,20,2,0.215078,0.186907
4392,29,15,13,2,0.211528,0.216273
4393,22,30,25,2,0.033792,0.104684
4394,21,15,17,2,0.473403,0.055293
4395,12,17,18,2,0.431080,0.070767
4396,21,16,10,1,0.104681,0.008959
4397,17,24,28,5,0.463686,0.010241
4398,22,10,10,5,0.460613,0.109823
4399,26,16,17,1,0.151714,0.197638
4400,23,14,28,1,0.408416,0.048708
4401,20,12,13,4,0.185063,0.046533
4402,24,15,18,2,0.188435,0.162008
4403,23,10,15,4,0.240746,0.231310
4404,29,20,21,4,0.313583,0.094263
4405,27,20,22,1,0.294320,0.235681
4406,11,29,26,5,0.256047,0.183719
4407,13,13,23,2,0.007878,0.153352
4408,23,12,22,5,0.385836,0.146803
4409,12,10,10,1,0.130103,0.243666
4410,17,14,13,2,0.319985,0.146054
4411,20,27,13,1,0.079902,0.053527
4412,22,30,25,4,0.485393,0.232643
4413,23,16,30,2,0.113357,0.132565
4414,21,20,9,2,0.100446,0.160033
4415,27,16,23,4,0.467894,0.154341
4416,20,12,29,5,0.149992,0.018001
4417,26,17,10,3,0.444077,0.171131
4418,18,17,16,4,0.303489,0.209522
4419,17,16,12,5,0.382866,0.003367
4420,13,13,16,2,0.100688,0.061394
4421,29,17,11,2,0.375580,0.170011
4422,12,16,26,3,0.367073,0.098211
4423,27,25,27,5,0.336779,0.249930
4424,23,22,8,4,0.291245,0.240863
4425,14,18,28,5,0.314271,0.222226
4426,28,29,21,1,0.267856,0.233331
4427,15,20,15,3,0.385686,0.040648
4428,19,24,11,3,0.061505,0.063460
4429,17,31,22,5,0.211868,0.228907
4430,13,31,27,5,0.485026,0.078042
4431,20,31,22,1,0.355687,0.157033
4432,31,10,30,1,0.147814,0.204153
4433,16,26,9,2,0.076490,0.197865
4434,18,18,22,2,0.499098,0.101087
4435,24,27,15,3,0.230924,0.193465
4436,21,17,11,1,0.281748,0.014341
4437,24,25,31,2,0.023372,0.146468
4438,16,26,13,3,0.415596,0.171996
4439,17,20,11,4,0.393358,0.118341
4440,31,17,30,3,0.284635,0.057270
4441,20,20,27,1,0.400496,0.020353
4442,16,14,25,5,0.117816,0.209176
4443,31,16,9,1,0.307972,0.202093
4444,19,17,18,4,0.386905,0.120812
4445,12,22,20,5,0.332856,0.022469
4446,17,11,28,4,0.284117,0.085538
4447,26,14,18,2,0.213370,0.220581
4448,30,27,17,4,0.418139,0.031449
4449,18,16,30,3,0.111062,0.180064
4450,22,28,12,2,0.384759,0.242844
4451,22,29,11,5,0.401990,0.234011
4452,17,26,22,5,0.382263,0.169534
4453,13,12,26,4,0.180552,0.022227
4454,20,17,15,5,0.475642,0.015548
4455,27,26,28,4,0.002101,0.188382
4456,10,28,18,3,0.481342,0.186650
4457,12,24,23,4,0.008908,0.064941
4458,28,22,22,1,0.185613,0.094484
4459,15,20,10,5,0.460482,0.180711
4460,27,11,22,4,0.347990,0.007007
4461,29,25,19,2,0.044475,0.210868
4462,23,12,14,4,0.485965,0.092704
4463,17,30,20,3,0.102620,0.131886
4464,20,25,18,3,0.077767,0.133815
4465,29,15,17,5,0.226321,0.239010
4466,21,10,11,1,0.433398,0.100869
4467,10,18,24,5,0.001722,0.197742
4468,11,20,31,1,0.154479,0.044323
4469,21,11,9,1,0.026375,0.072413
4470,13,16,15,4,0.253518,0.157258
4471,29,11,21,5,0.180695,0.087469
4472,28,31,22,3,0.058799,0.168307
4473,27,22,31,4,0.088703,0.158482
4474,31,21,10,4,0.380734,0.075238
4475,25,17,28,4,0.296995,0.100491
4476,22,21,27,3,0.005922,0.033598
4477,24,13,11,2,0.226538,0.249909
4478,11,14,29,5,0.435016,0.057462
4479,20,26,14,4,0.455740,0.193009
4480,17,26,25,1,0.324177,0.091468
4481,20,30,23,3,0.018534,0.231202
4482,28,16,25,5,0.311432,0.036789
4483,10,12,23,1,0.013549,0.170852
4484,13,20,12,4,0.432331,0.069610
4485,20,16,23,5,0.428020,0.197584
4486,22,31,26,2,0.245684,0.097828
4487,28,29,16,5,0.339748,0.051103
4488,29,13,13,1,0.130735,0.147694
4489,17,14,17,3,0.337925,0.229805
4490,14,25,16,4,0.140450,0.170154
4491,21,16,8,1,0.381765,0.084072
4492,10,26,9,5,0.049738,0.203603
4493,11,31,27,2,0.352464,0.030890
4494,17,17,9,5,0.337581,0.209249
4495,21,24,27,4,0.316983,0.237545
4496,10,27,10,5,0.493933,0.213333
4497,28,13,18,2,0.449445,0.192729
4498,28,15,11,3,0.249836,0.175942
4499,15,25,28,2,0.103395,0.233679
4500,10,22,15,4,0.317648,0.228931
4501,12,19,11,3,0.098547,0.200725
4502,16,27,17,2,0.392072,0.185333
4503,12,27,30,3,0.436535,0.082843
4504,25,27,9,5,0.232757,0.218613
4505,18,26,20,5,0.227653,0.104774
4506,26,30,20,3,0.074974,0.002309
4507,23,27,30,5,0.277282,0.193947
4508,27,23,26,4,0.163972,0.239689
4509,25,19,10,5,0.051013,0.076039
4510,27,19,9,4,0.268618,0.079877
4511,28,23,28,1,0.048110,0.216358
4512,30,21,26,1,0.327438,0.113838
4513,23,25,8,2,0.327279,0.191676
4514,21,25,25,3,0.161009,0.156458
4515,28,23,13,2,0.255776,0.194882
4516,25,27,8,1,0.360855,0.011409
4517,21,22,12,5,0.031858,0.159907
4518,18,30,21,3,0.092458,0.201702
4519,25,26,8,5,0.357991,0.226560
4520,22,29,25,2,0.436787,0.160610
4521,17,18,8,4,0.402249,0.005728
4522,14,10,17,2,0.074085,0.001319
4523,24,25,12,5,0.264778,0.016915
4524,16,18,26,1,0.190959,0.176160
4525,19,27,30,3,0.444367,0.188032
4526,13,25,26,4,0.469383,0.016847
4527,26,26,20,2,0.107837,0.012677
4528,25,11,9,1,0.276837,0.010136
4529,18,15,26,5,0.078081,0.040077
4530,25,12,11,4,0.099113,0.194660
4531,10,13,12,3,0.301607,0.159248
4532,26,21,18,2,0.013890,0.007663
4533,24,23,27,1,0.183999,0.224375
4534,24,13,20,1,0.243849,0.082062
4535,29,22,31,1,0.282901,0.018775
4536,14,13,21,1,0.354043,0.057151
4537,19,22,19,5,0.472922,0.129031
4538,28,30,15,5,0.059526,0.199613
4539,10,24,27,3,0.072766,0.049234
4540,23,21,14,3,0.182497,0.174880
4541,27,14,23,2,0.162086,0.024390
4542,29,20,11,2,0.430518,0.160270
4543,17,10,25,5,0.039864,0.200125
4544,29,21,27,2,0.150258,0.215627
4545,28,29,18,2,0.186115,0.123693
4546,27,22,16,4,0.061675,0.197487
4547,14,11,21,3,0.385967,0.020894
4548,10,16,22,4,0.092103,0.055712
4549,15,26,17,5,0.201968,0.223729
4550,29,16,30,4,0.185802,0.248596
4551,15,15,24,5,0.142585,0.138813
4552,17,20,24,1,0.485955,0.198160
4553,13,14,12,1,0.184463,0.149037
4554,18,15,16,2,0.471959,0.196382
4555,29,14,14,3,0.348518,0.054034
4556,26,11,13,2,0.133407,0.088735
4557,11,10,22,3,0.399072,0.018907
4558,14,18,29,1,0.144295,0.019758
4559,30,28,10,1,0.083603,0.206230
4560,17,21,9,5,0.257826,0.021655
4561,10,23,27,1,0.153233,0.079732
4562,15,10,30,2,0.173714,0.232630
4563,30,25,21,3,0.490113,0.214716
4564,14,10,23,2,0.333541,0.235339
4565,17,26,17,2,0.042109,0.150520
4566,20,29,24,5,0.159804,0.079902
4567,20,24,30,4,0.208173,0.076202
4568,12,14,24,2,0.226315,0.180138
4569,21,31,8,1,0.114124,0.028864
4570,14,17,27,3,0.472767,0.150496
4571,11,13,10,3,0.055646,0.091353
4572,14,26,23,1,0.058482,0.125850
4573,15,31,8,4,0.278151,0.124882
4574,16,25,26,5,0.017956,0.097697
4575,10,26,17,5,0.015426,0.078365
4576,23,23,11,5,0.303936,0.230050
4577,28,15,30,2,0.062174,0.207441
4578,12,24,27,4,0.148627,0.184418
4579,16,16,27,4,0.471899,0.078241
4580,19,12,10,1,0.233467,0.096439
4581,21,28,21,5,0.401641,0.067379
4582,19,11,31,3,0.407801,0.220260
4583,30,22,31,3,0.094713,0.201074
4584,21,22,30,2,0.049858,0.104464
4585,19,21,9,4,0.337667,0.101797
4586,19,26,14,3,0.465854,0.235724
4587,27,18,29,2,0.223186,0.237064
4588,22,29,29,3,0.293452,0.188447
4589,13,16,19,4,0.150015,0.191600
4590,23,23,26,4,0.233034,0.240175
4591,21,29,22,1,0.318250,0.222143
4592,19,22,12,1,0.492498,0.129891
4593,18,28,29,1,0.484234,0.149794
4594,16,29,22,2,0.100972,0.149825
4595,22,29,21,4,0.009853,0.125688
4596,29,19,13,2,0.122013,0.013251
4597,12,10,29,2,0.207079,0.070765
4598,21,21,24,1,0.279430,0.246968
4599,20,17,14,3,0.456741,0.131664
4600,11,27,9,5,0.066692,0.090795
4601,18,23,19,3,0.105294,0.097062
4602,13,25,29,2,0.068182,0.195244
4603,15,18,26,5,0.494966,0.025505
4604,27,27,14,3,0.458000,0.099944
4605,12,29,12,4,0.019518,0.084514
4606,15,25,17,3,0.080779,0.115842
4607,27,31,22,3,0.134525,0.158389
4608,30,14,25,1,0.099606,0.095440
4609,28,24,26,2,0.325981,0.049661
4610,28,22,25,2,0.046817,0.157206
4611,26,24,21,4,0.103320,0.233237
4612,16,31,14,5,0.085626,0.091592
4613,19,19,17,4,0.028058,0.235305
4614,27,19,15,2,0.086676,0.152235
4615,24,26,11,1,0.491864,0.168485
4616,20,24,28,1,0.496021,0.127922
4617,20,16,8,1,0.471721,0.112567
4618,17,25,24,5,0.428705,0.111126
4619,20,30,24,4,0.309192,0.176928
4620,28,18,8,5,0.249073,0.028154
4621,16,29,27,4,0.271726,0.025251
4622,27,24,21,1,0.291690,0.179656
4623,20,26,26,2,0.212799,0.160114
4624,20,23,9,1,0.075654,0.212237
4625,27,31,17,2,0.184178,0.165302
4626,16,15,13,2,0.214915,0.105700
4627,25,22,19,5,0.000218,0.113438
4628,11,17,28,4,0.095108,0.004704
4629,26,21,17,4,0.383063,0.048015
4630,31,13,17,2,0.492925,0.215127
4631,20,26,31,5,0.415354,0.190010
4632,16,26,14,4,0.117660,0.021047
4633,31,19,31,4,0.133140,0.206443
4634,22,22,12,4,0.204223,0.107459
4635,19,28,31,2,0.324065,0.015257
4636,19,27,28,5,0.328489,0.246183
4637,15,20,18,3,0.219049,0.196476
4638,19,31,30,3,0.435575,0.053131
4639,29,25,17,3,0.073513,0.236864
4640,16,17,20,1,0.248214,0.019109
4641,28,19,9,4,0.084231,0.013684
4642,26,31,17,5,0.362161,0.149391
4643,10,17,25,3,0.009206,0.157561
4644,26,12,18,2,0.219581,0.060771
4645,27,27,10,2,0.492231,0.071744
4646,15,17,14,4,0.252340,0.053417
4647,24,20,18,2,0.387254,0.231966
4648,29,21,27,2,0.251741,0.158433
4649,15,20,16,3,0.488412,0.051906
4650,25,26,11,2,0.391570,0.157233
4651,30,19,24,1,0.458985,0.060712
4652,10,30,28,4,0.141629,0.247343
4653,21,22,23,2,0.231579,0.019158
4654,18,21,14,4,0.111966,0.104487
4655,28,25,12,3,0.205692,0.190677
4656,10,14,18,3,0.461107,0.117609
4657,25,12,13,3,0.351995,0.107228
4658,20,13,12,1,0.044275,0.082361
4659,14,21,15,2,0.303611,0.123780
4660,14,30,16,1,0.238994,0.050557
4661,31,25,28,2,0.352101,0.126791
4662,24,25,8,1,0.214146,0.093379
4663,30,28,19,2,0.178668,0.165758
4664,24,24,28,1,0.457123,0.198197
4665,25,10,29,3,0.281546,0.118571
4666,16,12,11,5,0.078046,0.029124
4667,13,18,22,3,0.039006,0.015415
4668,20,13,18,5,0.303909,0.132138
4669,28,17,24,5,0.047907,0.220615
4670,31,23,27,4,0.173306,0.194904
4671,21,28,20,5,0.150157,0.193413
4672,17,24,17,5,0.148553,0.007911
4673,30,29,13,3,0.093628,0.096568
4674,24,13,9,1,0.146833,0.224081
4675,21,24,27,3,0.451453,0.073271
4676,16,23,8,1,0.084037,0.052379
4677,22,10,28,4,0.187146,0.139681
4678,29,23,11,2,0.418136,0.094442
4679,24,21,19,5,0.419466,0.091101
4680,20,21,14,1,0.166016,0.044673
4681,27,29,12,4,0.132056,0.215888
4682,23,16,25,3,0.352646,0.128095
4683,29,29,28,4,0.173634,0.178411
4684,31,16,17,4,0.243758,0.148699
4685,25,25,12,3,0.386517,0.160620
